Tweet ID;User;Tweet;Labelling : zahri;Orang 2;orang 3;hasil;;;;;;;;;;;;;;;;;;;
1588457061343547392;Pesulap Gondrong;"Tak ada negara yang memberikan subsidi BBM sebesar Indonesia

Kalimantan Tengah
#BantuanBBMUntukRakyat… https://t.co/eReU5TYqOf";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588457025570492416;Story Nanad🥳;Penyesuaian harga BBM bantu penyaluran anggaran subsidi tepat sasaran.. Warga Sulawesi Barat mendukung penyesuaian… https://t.co/n44Mhi31U4;0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588456991223349248;Winona Arasya;"Pengalihan Subsidi BBM jadi BLT untuk menjaga daya beli masyarakat

Papua dukung penyesuaian Harga BBM… https://t.co/c5hY3odCtj";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588456812822810624;Ferdinand Hutahaean;Harus bersyukur pemerintah masih berikan subsidi yang besar untuk BBM #BantuanBBMUntukRakyat #BLTBBMTepatSasaran… https://t.co/NOPMHugA84;-1;;;#N/A;;;;;;;;;;;;;;;;;;;
1588456807718084608;Pesulap Gondrong;Masyarakat yakin, penyesuaian subsidi BBM berikan dampak baik #BantuanBBMUntukRakyat #BLTBBMTepatSasaran… https://t.co/xN1elNI9Ct;0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588456199636549634;Winona Arasya;Tentu harus didukung, karna penyesuaian subsidi BBM adalah solusi #BantuanBBMUntukRakyat #BLTBBMTepatSasaran… https://t.co/CA8D7xi17n;0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588455080973717505;Dange Kering;Nyatanya, penyesuaian subsidi BBM mampu perbaiki ekonomi #BantuanBBMUntukRakyat #BLTBBMTepatSasaran… https://t.co/IGvGOokyEe;0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588454826266234881;Dange Kering;@MilaNur3 @andhika71414308 @refaabdi Subsidi BBM dialihkan untuk tepat sasaran ingat Arek Jawa Timur men dukung… https://t.co/STxkFfWBOJ;0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588454062772875264;Carliaja;"Penyesuaian Subsidi BBM berdampak besar bagi ekonomi Indonesia

Sulawesi Tengah
#BantuanBBMUntukRakyat… https://t.co/4T1dVukb9j";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588454036151599105;Carliaja;"Pengalihan Subsidi BBM jadi BLT jaga daya beli masyarakat

Sulawesi Tengah
#BantuanBBMUntukRakyat… https://t.co/igLH9Uco6W";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588453969332162562;GrabManado;"mantap! tidak ada negara yang berikan subsidi bbm sebesar indonesia
#BantuanBBMUntukRakyat
#BLTBBMTepatSasaran… https://t.co/yuSz8LAnm0";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588453968925306881;Carliaja;"pengalihan subsidi bbm untuk sektor yg lebih bermanfaat
❤️ Aceh Hadir Mendukung
#BantuanBBMUntukRakyat… https://t.co/BhubEG2eyi";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588453955109257217;Carliaja;"Penyesuaian Subsidi BBM berdampak besar bagi ekonomi Indonesia

Sulawesi Tengah
#BantuanBBMUntukRakyat… https://t.co/PsJQRqtnp4";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588453940034932736;GrabManado;"Pengalihan Subsidi BBM jadi BLT jaga daya beli masyarakat

Sulawesi Tengah
#BantuanBBMUntukRakyat… https://t.co/nzFXPs0zOd";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588453908212748288;GrabManado;"Tak ada negara yang berikan subsidi BBM sebesar Indonesia

Papua dukung penyesuaian Harga BBM… https://t.co/vBcW0N1xlh";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588453884103913472;GrabManado;"Pemkab Biak Tingkatkan Pengawasan Penjualan BBM Subsidi di SPBU.
.
.
#Papua #PapuaAdalahKita #PapuaIndonesia… https://t.co/WTJcPql5zR";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588453784040411140;GrabManado;@refaabdi Ayo dukung Pengalihan subsidi BBM untuk kesejahteraan masyarakat Jawa Timur #BantuanBBMUntukRakyat… https://t.co/mOFwqylCYS;0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588453647322869760;GrabManado;@Morgan_berita @MilaNur3 @refaabdi penyesuaian harga bbm untuk subsidi tepat sasaran ke masyarakat di Jawa Timur ma… https://t.co/Wg4j0AtMAy;0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588453628175876096;GrabManado;@cakdancuk98 @Hidayat53204485 @refaabdi Dukungan dari Jawa Timur untuk pengalihan Subsidi BBM agar tepat sasaran ma… https://t.co/GRZY7pKtv2;0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588453242991935489;raind;Indonesia ini penerima subsidi BBM terbesar loh ke banding negara lain. Rakyat Nusa Tenggara Timur dukung.… https://t.co/0HHFNPMdWi;0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588452992185143297;Badik Pejuang;"Dukung Penyesuaian Harga BBM untuk hemat anggaran Subsidi
#BantuanBBMUntukRakyat
#BLTBBMTepatSasaran… https://t.co/EWpkN2sx3l";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588452945578061824;Badik Pejuang;@Hidayat53204485 @refaabdi Dukungan dari Jawa Timur untuk pengalihan Subsidi BBM agar tepat sasaran mantap… https://t.co/rzqMcDm6cE;0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588452915890753536;Badik Pejuang;"Dukung pengalihan subsidi BBM jadi BLT untuk menjaga daya beli masyarakat!

Gorontalo
#BantuanBBMUntukRakyat… https://t.co/mFQCWBuEHT";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588452890141949952;Badik Pejuang;@Hidayat53204485 @senja45haru @refaabdi Mantap Pengalihan Subsidi BBM ke Bansos sejahterahkan Rakyat Jawa Timur man… https://t.co/cxLUSUjJGB;0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588452812576653312;Badik Pejuang;@MilaNur3 @andhika71414308 @refaabdi Warga Jawa Timur apresiasi penyesuaian subsidi BBM tepat sasaran… https://t.co/j1atT5djDG;0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588452757270581248;Badik Pejuang;@senja45haru @refaabdi Mantap Pengalihan Subsidi BBM ke Bansos sejahterahkan Rakyat Jawa Timur mantap… https://t.co/hjK4LJwdK6;0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588452733660856320;Badik Pejuang;Lembaga Investigasi Negara dan Gerakan Anti Korupsi dan Penyelamatan Aset Negara tuntut Keberadaan Mafia BBM Subsidi https://t.co/nOFy8N481m;0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588452710126616578;Badik Pejuang;"Pengalihan Subsidi BBM untuk Jaga Daya Beli Masyarakat.
#BantuanBBMUntukRakyat
#BLTBBMTepatSasaran… https://t.co/iqhZ6rXwcX";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588452692586016769;Padil Yuliandi;"Pengalihan subsidi BBM jadi BLT utnuk menjaga daya beli masyarakat

Daerah Istimewa Yogyakarta… https://t.co/XcEp8ldSyH";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588452682289016834;Badik Pejuang;"Tak ada negara yang berikan subsidi BBM sebesar Indonesia

Daerah Istimewa Yogyakarta
#BantuanBBMUntukRakyat… https://t.co/xnkRNgU1mh";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588452653117603840;Badik Pejuang;"Hebat 🇮🇩👍
Tak ada negara yang berikan subsidi BBM sebesar Indonesia.

Gorontalo
#BantuanBBMUntukRakyat… https://t.co/p4ywBH5IRN";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588452611283640326;Padil Yuliandi;"Tak ada negara yang berikan subsidi BBM sebesar Indonesia 

#BantuanBBMUntukRakyat
#BLTBBMTepatSasaran… https://t.co/5PieS7g8rb";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588452519499661312;Padil Yuliandi;@Morgan_berita @MilaNur3 @refaabdi Harga BBM disesuaikan, Anggaran subsidi dialihkan ke Banso. Masyarakat Jawa Timu… https://t.co/nKKzha6ta7;0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588452230960918528;Padil Yuliandi;"Pengalihan subsidi BBM untuk menjaga daya beli Masyarakat #BantuanBBMUntukRakyat
#BLTBBMTepatSasaran… https://t.co/pwx7RKvOAv";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588451271849447429;Anis Amalia Wulandari;"@Jovita34032640 hanya Indonesia yang berika subsidi BBM yang besar

#BantuanBBMUntukRakyat
#BLTBBMTepatSasaran… https://t.co/BzZO8WWIWs";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588450893560958976;Winona Arasya;"Hanya Indonesia yang mampu memberikan subsidi BBM besar

#BantuanBBMUntukRakyat
#BLTBBMTepatSasaran… https://t.co/lWsLyGhfLF";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588450639017017344;Godok manih;"Tak ada Negara yang berikan Subsidi BBM sebesar Indonesia #BantuanBBMUntukRakyat
#BLTBBMTepatSasaran… https://t.co/Nk1yc3R9S0";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588450623217098753;Dadmono Sudadmono;"hanya Indonesia yang berika subsidi BBM yang besar

#BantuanBBMUntukRakyat
#BLTBBMTepatSasaran
#SubsidiTepatSasaran… https://t.co/lOIePnoj7s";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588450597971582981;Wawasan Bangsa;"Indonesia memberikan subsidi bbm terbesar.
Banten
#BantuanBBMUntukRakyat
#BLTBBMTepatSasaran
#SubsidiTepatSasaran… https://t.co/LDxBLfk5fO";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588450570553413632;Ella;"Pengalihan subsidi BBM jadi BLT untuk menjaga daya beli masyarakat

#BantuanBBMUntukRakyat
#BLTBBMTepatSasaran… https://t.co/5NkLf0G05u";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588450570373050368;Abdi Perkasa;"Hanya Indonesia yang memberikan BBM subsidi yang besar

#BantuanBBMUntukRakyat
#BLTBBMTepatSasaran… https://t.co/jTo7w03WoV";-1;;;#N/A;;;;;;;;;;;;;;;;;;;
1588450545005899777;Godok manih;BLT sangat Membantu Masyarakat Lampung dukung BLT Subsidi BBM #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat… https://t.co/47c3vlHBVU;0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588450503675236352;Godok manih;BLT sangat Membantu Masyarakat Lampung dukung BLT Subsidi BBM #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat… https://t.co/ZejfBQp4yw;0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588450446716571648;Godok manih;BLT sangat Membantu Masyarakat Lampung dukung BLT Subsidi BBM #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat… https://t.co/6QwRyWfT7l;0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588450093841416194;Winona Arasya;Tak Sama dengan BBM, Harga LPG Subsidi Tiap Daerah Beda-Beda! https://t.co/5ajWFOlYyF;0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588450087688343552;Wawasan Bangsa;"BLT BBM merupakan salah satu penerapan subsidi yang tepat guna dan tepat sasaran.
#BLTBBMBantuMasyarakat… https://t.co/MOMx1Bk8kU";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588449930808463360;b1l4k4sm4r4;"Hanya Indonesia yang memberikan BBM subsidi yang besar

#BantuanBBMUntukRakyat
#BLTBBMTepatSasaran… https://t.co/AXs4vdSztl";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588449892288303105;angel;"BLT BBM merupakan salah satu penerapan subsidi yang tepat guna dan tepat sasaran.
#BLTBBMBantuMasyarakat… https://t.co/PsveV6iT8G";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588449778924687362;Indosat Oreo Sumbagsel;"Tak Sama dengan BBM, Harga LPG Subsidi Tiap Daerah Beda-Beda! - https://t.co/kUpGr3gL4W 

#IDCORNER";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588449764496277505;Aidil Madzi;"Tepat Mentap Pengalihan Subsidi BBM Jadi BLT Untuk Menjaga Daya Beli Masyarakat 
#BantuanBBMUntukRakyat… https://t.co/uZ325M3Cy0";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588449681620996097;Bang_Pantaw;"Subsidi BBM di alihkan untuk sektor pendidikan , kesehatan dan infrastruktur .

Kalimantan Tengah… https://t.co/zR659L8vZK";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588449375415865346;Indosat Oreo Sumbagsel;"Pemuda Kalimantan Tengah mendukung penyesuaian harga BBM agar subsidi tepat sasaran .

#BantuanBBMUntukRakyat… https://t.co/llc5ZEzPyp";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588449340494065664;Indosat Oreo Sumbagsel;"Penyesuaian Harga BBM guna untuk penggunana subsidi agar lebih tepat sasaran .

Kalimantan Tengah… https://t.co/QmnrHH0DXm";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588449312027312128;Indosat Oreo Sumbagsel;"antaap jos Tak ada negara yang berikan subsidi BBM Sebesar indonesia 
#BantuanBBMUntukRakyat
#BLTBBMTepatSasaran… https://t.co/FuADypIytL";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588449279081058304;Indosat Oreo Sumbagsel;"Tak ada Negara Yang berikan subsidi BBM Sebesar Indonesia 

Kepulauan Riau

#BantuanBBMUntukRakyat… https://t.co/WuPhBzpsQu";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588449265550262274;Winona Arasya;"Pengalihan Subsidi BBM Jadi BLT Untuk Menjaga Daya Beli Masyarakat .
#BantuanBBMUntukRakyat
#BLTBBMTepatSasaran… https://t.co/YbBoDIOQ7h";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588449257191006208;Indosat Oreo Sumbagsel;"Suara Sulawesi Tengah subsidi BBM sudah tepat
#BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat… https://t.co/M8efzhCYRo";1;;;#N/A;;;;;;;;;;;;;;;;;;;
1588449078685618176;Ella;"Suara Sulawesi Tengah pengalihan subsidi BBM jadi BLT
#BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat… https://t.co/BDw9jmS4T6";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588449046037139458;Godok manih;"Subsidi BBM di alihkan untuk sektor pendidikan , kesehatan dan infrastruktur .

Kalimantan Tengah… https://t.co/u4UhEDbQxF";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588449011492884480;Aidil Madzi;"Pemuda Kalimantan Tengah mendukung penyesuaian harga BBM agar subsidi tepat sasaran .

#BantuanBBMUntukRakyat… https://t.co/O6FI05tXoo";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588448989384683520;Godok manih;"Penyesuaian Harga BBM guna untuk penggunana subsidi agar lebih tepat sasaran .

Kalimantan Tengah… https://t.co/e9lWuz2RvD";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588448954907516928;b1l4k4sm4r4;@NkriRindu @andhika71414308 @refaabdi subsidi BBM untuk BLT tepat sasaran mendapat sanbutan dai Jawa Timur yg siap… https://t.co/yb8pWiZJjV;0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588448930131771393;Godok manih;Pengalihan Subsidi BBM jadi BLT untuk menjaga daya beli masyarakat di Tengah Lonjakan Harga Kebutuhan Pokok… https://t.co/Ew9f6Errgv;0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588448890881466370;Winona Arasya;"Pertamina turunkan harga BBM non subsidi
~Jambi
#BantuanBBMUntukRakyat
#BLTBBMTepatSasaran
#SubsidiTepatSasaran… https://t.co/wemDijRSQH";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588448583971647488;Winona Arasya;"Tak Ada Negara Yang Berikan Subsidi BBM Sebesar Indonesia

#BantuanBBMUntukRakyat
#BLTBBMTepatSasaran… https://t.co/4fRPJZSTQK";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588448442371964928;wulan;"Suara Sulawesi Tengah subsidi BBM sudah tepat
#BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat… https://t.co/0ItRPUlTZj";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588448287853776896;Duta baladraf£;"Subsidi BBM lebih baik di alihkan ke sektor yang lebih bermanfaat langsung kepada masyarakat
#BantuanBBMUntukRakyat… https://t.co/wDHFd2pXLP";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588447940808671237;Diana Usman;"Suara Sulawesi Tengah pengalihan subsidi BBM jadi BLT
#BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat… https://t.co/bvXO8EjY8h";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588447882189103104;Winona Arasya;@andhika71414308 @NkriRindu @refaabdi Warga Jawa Timur apresiasi penyesuaian subsidi BBM tepat sasaran… https://t.co/NIOCXK6LTf;0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588447795278532610;wulan;Penyesuaian Harga BBM Tepat, Subsidi Tepat Sasaran, sejumlah pemuda Papua dukung kenaikan BBM… https://t.co/Ne0JvkmWxF;0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588447655981912065;Haba Bangai;"Pengalihan Subsidi BBM Jadi BLT Untuk menhaga daya beli masyarakat 
#BantuanBBMUntukRakyat
#BLTBBMTepatSasaran… https://t.co/3zjSkELsvs";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588447368709804033;Blessing12;Pengalihan Subsidi BBM jadi BLT untuk menjaga daya beli masyarakat di Tengah Lonjakan Harga Kebutuhan Pokok… https://t.co/XJkMqczD72;0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588447322010451968;Blessing12;"Bangga banget sama kerja pemerintah udah ngasih Subsidi BBM 
#BantuanBBMUntukRakyat
#BLTBBMTepatSasaran… https://t.co/jnRrGeFk5M";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588447233485467649;Tetap NKRI;"Penyaluran BLT BBM berhasil wujudkan penggunaan subsidi tepat sasaran
#BLTBBMBantuMasyarakat… https://t.co/38V3JSiKx3";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588447163352162304;Winona Arasya;"Pengalihan subsidi BBM ke bansos agar lebih tepat sasaran
#BantuanBBMUntukRakyat
#BLTBBMTepatSasaran… https://t.co/4l6seO9Vs9";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588447071543398400;Tetap NKRI;"Penyaluran BLT BBM berhasil wujudkan penggunaan subsidi tepat sasaran
#BLTBBMBantuMasyarakat… https://t.co/Dj4fDpivS9";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588447021178179589;Tetap NKRI;@abu_waras Lah kemarin halu untung 3 x fee dgn bangga, skrg cari pembanding ga level, lha Pertamina subsidi BBM 400… https://t.co/MCZ8L5dIUc;0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588447000827416576;Blessing12;"Suara Sulawesi Tengah subsidi BBM sudah tepat
#BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat… https://t.co/VBmY8rJr3P";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588446953171734528;Blessing12;"Penyesuaian harga BBM Subsidi langkah tepat Pemerintah

Suara Bali
#BantuanBBMUntukRakyat
#BLTBBMTepatSasaran… https://t.co/NMnqnEP2EE";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588446899324870658;Tetap NKRI;"Suara Sulawesi Tengah pengalihan subsidi BBM jadi BLT
#BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat… https://t.co/x6qiOzUjPt";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588446874906013699;Blessing12;"BLT BBM merupakan salah satu penerapan subsidi yang tepat guna dan tepat sasaran.
#BLTBBMBantuMasyarakat… https://t.co/WFMThx3qOv";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588446796820672512;Blessing12;"BLT BBM merupakan salah satu penerapan subsidi yang tepat guna dan tepat sasaran.
#BLTBBMBantuMasyarakat… https://t.co/OyD3Rt6oWa";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588446738276552705;Blessing12;"Indonesia negara Paling Besar dalam Memberikan Subsidi BBM

Suara Bali
#BantuanBBMUntukRakyat
#BLTBBMTepatSasaran… https://t.co/CP5F76pQsr";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588446653635514368;Blessing12;"Pengalihan subsidi BBM ke bansos untuk lindungi masyarakat rentan
#BantuanBBMUntukRakyat
#BLTBBMTepatSasaran… https://t.co/GUqom6Jpch";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588446569837514752;Blessing12;"Dukung kebijakan pemerintah untuk pengalihan subsidi BBM
Sumatera Utara
#BBMSubsidi
#BBMBersubsidi… https://t.co/zO697wu3OU";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588446542691995649;Blessing12;"Pengalihan subsidi BBM yang dilakukan pemerintah sudah tepat
#BBMSubsidi
#BBMBersubsidi
#BantuanBBMUntukRakyat… https://t.co/CwG2NzqNnl";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588446524924887040;Winona Arasya;"Subsidi BBM untuk kemajuan bangsa dimasa depan
#BBMSubsidi
#BBMBersubsidi
#BantuanBBMUntukRakyat… https://t.co/EcyGN8HNtx";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588446507703074816;Blessing12;"Dukung pengalihan subsidi BBM
#BBMSubsidi
#BBMBersubsidi
#BantuanBBMUntukRakyat
#BLTBBMTepatSasaran… https://t.co/pL8yVnfKah";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588446322843340801;Blessing12;"Dukung pengalihan subsidi BBM
#BBMSubsidi
#BBMBersubsidi
#BantuanBBMUntukRakyat
#BLTBBMTepatSasaran… https://t.co/GcP6wRDgZv";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588446128642879488;Winona Arasya;"Subsidi BBM untuk kemajuan bangsa dimasa depan
#BBMSubsidi
#BBMBersubsidi
#BantuanBBMUntukRakyat… https://t.co/XaiRJamZux";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588445997193383936;Blessing12;"Pengalihan subsidi BBM yang dilakukan pemerintah sudah tepat
#BBMSubsidi
#BBMBersubsidi
#BantuanBBMUntukRakyat… https://t.co/MptsenCZmT";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588445948115824642;Diego Mines;Pengalihan subsidi BBM menjadi BLT ini keputusan yang tepat, kami masyarakat sangat merasakan manfaatnya, terimakas… https://t.co/znF3r9ue15;0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588445927311757312;Poli-Tikus;"Dukung kebijakan pemerintah untuk pengalihan subsidi BBM
Sumatera Utara
#BBMSubsidi
#BBMBersubsidi… https://t.co/ywFLADQERq";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588445917652602881;Blessing12;"Dukung kebijakan pemerintah untuk pengalihan subsidi BBM
Sumatera Utara
#BBMSubsidi
#BBMBersubsidi… https://t.co/veilhEYgp6";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588445733023539201;Blessing12;"Dukung kebijakan pemerintah untuk pengalihan subsidi BBM
Sumatera Utara
#BBMSubsidi
#BBMBersubsidi… https://t.co/wVvqyzlHWa";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588445652350296065;Blessing12;@refaabdi Jawa Timur dukung bantuan tepat sasaran dana dari subsidi BBM #JokowiBapakInfrastruktur… https://t.co/YjGYNKA04V;0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588445423005376512;Renput;"Dukung pengalihan subsidi BBM
#BBMSubsidi
#BBMBersubsidi
#BantuanBBMUntukRakyat
#BLTBBMTepatSasaran… https://t.co/OahIisJMRh";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588445405020585985;Diego Mines;"Subsidi BBM untuk kemajuan bangsa dimasa depan
#BBMSubsidi
#BBMBersubsidi
#BantuanBBMUntukRakyat… https://t.co/Cn30CQe9x1";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588445263420870656;Gajah duduk;"Pengalihan subsidi BBM yang dilakukan pemerintah sudah tepat
#BBMSubsidi
#BBMBersubsidi
#BantuanBBMUntukRakyat… https://t.co/xbR1joZ0hk";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588445094797283328;Blessing12;"Pengalihan Subsidi BBM Jadi BLT Untuk Menjaga Daya Beli Masyarakat

Kepulauan Riau

#BantuanBBMUntukRakyat… https://t.co/GLUIsJPeUU";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588445087314235392;Shanks_Yonko 🔥;@refaabdi Harga BBM disesuaikan, Anggaran subsidi dialihkan ke Banso. Masyarakat Jawa Timur sangat setuju pastinya… https://t.co/7eaUqP2Qei;0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588445086479618048;Shanks_Yonko 🔥;"Tak ada negara yang berikan subsidi BBM sebesar Indonesia.
#BantuanBBMUntukRakyat
#BLTBBMTepatSasaran… https://t.co/shK1GjdeBj";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588445086454452226;Shanks_Yonko 🔥;"Pengalihan Subsidi BBM Jadi BLT Untuk Menjaga Daya beli masyarakat.
#BantuanBBMUntukRakyat
#BLTBBMTepatSasaran… https://t.co/MvMhG5U9wr";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588444972100898816;Renput;"Pengalihan subsidi BBM ke bansos, selamatkan APBN
#BantuanBBMUntukRakyat
#BLTBBMTepatSasaran
#SubsidiTepatSasaran… https://t.co/W5A5Zi6VDi";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588444944167227392;Blessing12;"@AcuyHilda Setelah pengalihan subsidi BBM untuk bansos, maka subsidi sudah tepat sasaran

Daerah Istimewa Yogyakart… https://t.co/5WmLyFWlNf";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588444725094526978;bang jago 69;"Pengalihan Subsidi BBM Jadi BLT Untuk Menjaga Daya beli masyarakat.
#BantuanBBMUntukRakyat
#BLTBBMTepatSasaran… https://t.co/TFR7J301HM";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588444709974073344;bang jago 69;"Tak ada negara yang berikan subsidi BBM sebesar Indonesia.
#BantuanBBMUntukRakyat
#BLTBBMTepatSasaran… https://t.co/VUZ14TjLMg";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588444633608376320;bang jago 69;"Pengalihan subsidi BBM ke bansos, bukti pemerintah cerdas
#BantuanBBMUntukRakyat
#BLTBBMTepatSasaran… https://t.co/LPQkA0bH1p";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588444604738990081;bang jago 69;@Morgan_berita @refaabdi Harga BBM disesuaikan, Anggaran subsidi dialihkan ke Banso. Masyarakat Jawa Timur sangat s… https://t.co/mZxkvAmJCh;0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588444295186780161;angel;"Pengalihan subsidi BBM sangat membantu masyarakat Indonesia.
Kepulauan Bangka Belitung

#BantuanBBMUntukRakyat… https://t.co/Vd4A7u32IP";0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588444178127937536;angel;@MilaNur3 @NkriRindu @refaabdi Mantap Pengalihan Subsidi BBM ke Bansos sejahterahkan Rakyat Jawa Timur mantap… https://t.co/EJRVq21mug;0;;;#N/A;;;;;;;;;;;;;;;;;;;
1588444142279229442;Blessing12;@Morgan_berita @refaabdi Mantap Pengalihan Subsidi BBM ke Bansos sejahterahkan Rakyat Jawa Timur mantap… https://t.co/KIKo6PEjp1;0;;;#N/A;;;;;;;;;;;;;;;;;;;
