id;username;content;clean;orang 1;orang 2;orang 3;hasil;;;
1564538419715268608;truebeautieh;"setuju sih kalo dana subsidi yg di alihkan ke bansos dan sedikit tidak setuju dgn menghilangkan subsidi bbm.
#SubsidiHarusTepatSasaran https://t.co/dUY7REYdOn";setuju sih kalo dana subsidi yg di alihkan ke bansos dan sedikit tidak setuju dgn menghilangkan subsidi bbm;0;0;0;0;;;
1564538419702890496;VionaR10;Bansos yg merupakan pengalihan dari subsidi BBM menurut Risma kerap diterima oleh masyarakat yg berpenghasilan tinggi padahal #SubsidiHarusTepatSasaran https://t.co/cjGfxYnMOF;bansos yg merupakan pengalihan dari subsidi bbm menurut risma kerap diterima oleh masyarakat yg berpenghasilan tinggi padahal;-1;-1;0;-1;;;
1564538419694342146;kyeomieluv;"bagus sih ide untuk mengalihkan dana subsidi ke Bansos tapi agak mengkhawatirkan dgn kenaikan subsidi BBM juga cukup tinggi
#SubsidiHarusTepatSasaran https://t.co/B84dAQQHRS";bagus sih ide untuk mengalihkan dana subsidi ke bansos tapi agak mengkhawatirkan dgn kenaikan subsidi bbm juga cukup tinggi;0;0;0;0;;;
1564538419639857152;Yunita81_;Dengan di alihkan nya subsidi BBM ke bansos semoga menjadi awal yang baik karna #SubsidiHarusTepatSasaran https://t.co/E0Ygj5YX3S;dengan di alihkan nya subsidi bbm ke bansos semoga menjadi awal yang baik karna;1;1;0;1;;;
1564538419568599043;santyacca;Ini sih sudah langkah yang tepat guna membantu masyarakat dengan mengalihkan subsidi bbm ke bansos. #SubsidiHarusTepatSasaran https://t.co/Npz7XNDTa7;ini sih sudah langkah yang tepat guna membantu masyarakat dengan mengalihkan subsidi bbm ke bansos;1;1;0;1;;;
1564538419564331009;shin_hariiy;"BLT BSU BanSos selama ini yang aku dengar sih sudah tepat sasaran
#SubsidiHarusTepatSasaran https://t.co/vfF9U09UYJ";blt bsu bansos selama ini yang aku dengar sih sudah tepat sasaran;1;1;0;1;;;
1564538419505774592;lowmensequa257;"Bantuan langsung tunai kepada masyakat yg membutuhkan akan di tambah oleh pemerintah,penambahan ini adalah hasil dari pengalihan subsidi BBM ke Bansos.
#SubsidiHarusTepatSasaran https://t.co/HWYPBbbuFb";bantuan langsung tunai kepada masyakat yg membutuhkan akan di tambah oleh pemerintah penambahan ini adalah hasil dari pengalihan subsidi bbm ke bansos;0;1;1;1;;;
1564538419497373697;Bombogie18;"Setuju deh kalo subsidi BBM dialihkan ke Bansos asal dengan pengelolaan yang bener yaa
#SubsidiHarusTepatSasaran https://t.co/KyQD87o8d0";setuju deh kalo subsidi bbm dialihkan ke bansos asal dengan pengelolaan yang bener yaa;1;1;0;1;;;
1564538419467935745;palranghaeisa;"Idenya udah bagus banget untuk mengalihkan dana subsidi ke Bansos
#SubsidiHarusTepatSasaran https://t.co/Y5UuPsPGwW";idenya udah bagus banget untuk mengalihkan dana subsidi ke bansos;1;1;0;1;;;
1564538419241398274;mindmaesto;Langkah bagus dialihkan ke Bansos walupun BBM jadi naik #SubsidiHarusTepatSasaran https://t.co/5VoSecGucb;langkah bagus dialihkan ke bansos walupun bbm jadi naik;1;1;0;1;;;
1564538419077840897;Caramelstarla81;"Bagus nih masyarakat kita jd dpt keadilan dgn dana bansos dari pemerintah yg mengalihkan subsidi jd dana bantuan
#SubsidiHarusTepatSasaran https://t.co/Iga8o4gbqX";bagus nih masyarakat kita jd dpt keadilan dgn dana bansos dari pemerintah yg mengalihkan subsidi jd dana bantuan;1;1;0;1;;;
1564538419073761281;Kalilalala3;"Sah!!! Subsidi BBM bakal dialihkan untuk bansos
#SubsidiHarusTepatSasaran https://t.co/ecDFOhRPCK";sah subsidi bbm bakal dialihkan untuk bansos;0;0;0;0;;;
1564538418985664514;belibaru_;Setuju kalo dialihkan ke bansos #SubsidiHarusTepatSasaran https://t.co/YDygzdJLbG;setuju kalo dialihkan ke bansos;1;1;0;1;;;
1564538418947690496;blisboyy;Kenapa gak dari dulu yaa pengalihan subsidi BBM ke bansos ini, biar masyarakat tidak semakin lama kecanduan #SubsidiHarusTepatSasaran https://t.co/RRoEAuCAqB;kenapa gak dari dulu yaa pengalihan subsidi bbm ke bansos ini biar masyarakat tidak semakin lama kecanduan;0;-1;-1;-1;;;
1564538418704564225;genjerlegiiii;Subsidi BBM bakal dialihkan buat bansos, emang udah betul sih #SubsidiHarusTepatSasaran https://t.co/6gBuySrAB1;subsidi bbm bakal dialihkan buat bansos emang udah betul sih;1;1;0;1;;;
1564538418628927493;suggvest;subsidi BBM bakal di alihkan untuk bansos masyrakat ya #SubsidiHarusTepatSasaran https://t.co/vWUSrv2hiq;subsidi bbm bakal di alihkan untuk bansos masyrakat ya;0;0;0;0;;;
1564538418612228098;Kamulahaku3;Akhirnya subsidi BBM bakalan dialihkan untuk Bantuan sosial semoga bansos tepat sasaran #SubsidiHarusTepatSasaran https://t.co/FgJjohsdEO;akhirnya subsidi bbm bakalan dialihkan untuk bantuan sosial semoga bansos tepat sasaran;1;1;0;1;;;
1564538418574548995;HelmerJaden;Baik Bansos maupun BLT diharapkan #SubsidiHarusTepatSasaran untuk meringankan beban masyarakat https://t.co/9dPfgljkqF;baik bansos maupun blt diharapkan untuk meringankan beban masyarakat;1;1;0;1;;;
1564538418553507840;DindaAnd_;"Gak kbyang nihh kalo sampe subsidi BBM di hilangkan pasti harganya mahal bngt gak sihh, tapi aku seneng juga karna di alihkan ke bansos
#SubsidiHarusTepatSasaran https://t.co/0H1SuTfrCo";gak kbyang nihh kalo sampe subsidi bbm di hilangkan pasti harganya mahal bngt gak sihh tapi aku seneng juga karna di alihkan ke bansos;1;1;0;1;;;
1564538418540847104;Tiffani2706;Subsidi BBM sejauh ini banyak dimanfaatkan orang kaya jadi sudah selayaknya subsidi di alihkan ke Bansos dan berharap tepat sasaran . #SubsidiHarusTepatSasaran https://t.co/QL4mBnAah9;subsidi bbm sejauh ini banyak dimanfaatkan orang kaya jadi sudah selayaknya subsidi di alihkan ke bansos dan berharap tepat sasaran;1;1;0;1;;;
1564538418532470790;haidaralsihar;Memang sepatutnya sih harus tepat sasaran saya setuju atas kebijakan ini subsidi BBM dialihkan untuk bansos. #SubsidiHarusTepatSasaran https://t.co/SUW1JKKtOx;memang sepatutnya sih harus tepat sasaran saya setuju atas kebijakan ini subsidi bbm dialihkan untuk bansos;1;1;0;1;;;
1564538418482122752;KemalKemoel;Sudah seharusnya nih #SubsidiHarusTepatSasaran apalagi buat bansos. https://t.co/kXLwp9BpVO;sudah seharusnya nih apalagi buat bansos;0;1;1;1;;;
1564538418473734144;Suk1n0;Bansos sebagai pengganti subsidi BBM #SubsidiHarusTepatSasaran https://t.co/8UOKKX35ZX;bansos sebagai pengganti subsidi bbm;0;0;0;0;;;
1564538418465411072;trijaya_5;"Masyarakat mendapatkan bantuan dari pemerintah mengenai subsidi bbm menjadi bansos
#SubsidiHarusTepatSasaran https://t.co/G38FCCKJjk";masyarakat mendapatkan bantuan dari pemerintah mengenai subsidi bbm menjadi bansos;1;1;0;1;;;
1564538418402537472;xSUPERWINx;Udah bener klo #SubsidiHarusTepatSasaran karena dialihkan ke bansos. tapi dadakan ya ngehilangin subsidi bbm. aku belum siap. hehehe https://t.co/qHDwy8spXY;udah bener klo karena dialihkan ke bansos tapi dadakan ya ngehilangin subsidi bbm aku belum siap hehehe;0;1;1;1;;;
1564538418385805312;Fellistaa;Subsidi akan dialihkan bansos agar #SubsidiHarusTepatSasaran tapi untuk pencabuta subsidi b akan banyak yg terkena dampaknya https://t.co/DXDWKIizUJ;subsidi akan dialihkan bansos agar tapi untuk pencabuta subsidi b akan banyak yg terkena dampaknya;-1;-1;0;-1;;;
1564538418113044486;kopikapalapii_;Seenggaknya ada pengalihan ke subsidi bansos lah ya. Daripada hilang semua subsidinya. Tp lebih bagus lagi kalo subsidi bbm gak dihilangkan #SubsidiHarusTepatSasaran https://t.co/nA7aJWo9r0;seenggaknya ada pengalihan ke subsidi bansos lah ya daripada hilang semua subsidinya tp lebih bagus lagi kalo subsidi bbm gak dihilangkan;0;0;0;0;;;
1564538418075418624;Segokucingg_;Setuju sih kalo dana subsidi dialihkan ke bansos karena #SubsidiHarusTepatSasaran tapi klo dgn menghilangkan subsidi BBM kenaiknya aga drastis juga sih yaa https://t.co/gpQjliC4Bw;setuju sih kalo dana subsidi dialihkan ke bansos karena tapi klo dgn menghilangkan subsidi bbm kenaiknya aga drastis juga sih yaa;0;0;0;0;;;
1564538417991430145;Yongkizo;Lebih baiknya sih Subsidi BBM jangan di hilangkan, pasti imbasnya pasti ke orang² yang tidak menerima Bansos, sedangkan #SubsidiHarusTepatSasaran https://t.co/SB9KSNPiCq;lebih baiknya sih subsidi bbm jangan di hilangkan pasti imbasnya pasti ke orang yang tidak menerima bansos sedangkan;-1;-1;0;-1;;;
1564538417987301376;Atlasmangan;Bansos BBM harus bersikap adil aja sih #SubsidiHarusTepatSasaran https://t.co/hk1VY5DuKU;bansos bbm harus bersikap adil aja sih;0;0;0;0;;;
1564538417949511682;Faridasilitong_;Tepat sih ini kalo subsidi BBM dialihkan ke bansos #SubsidiHarusTepatSasaran https://t.co/HXTP8NJe3m;tepat sih ini kalo subsidi bbm dialihkan ke bansos;1;1;0;1;;;
1564538417907527681;Dianangelina_;"Mending sih memang subsidi bbm dialihkan ke bansos, lebih tepat rasanya disalurkan untuk orang"" yang membutuhkan
#SubsidiHarusTepatSasaran https://t.co/AXL4vG3f23";mending sih memang subsidi bbm dialihkan ke bansos lebih tepat rasanya disalurkan untuk orang yang membutuhkan;1;1;0;1;;;
1564538417878372356;Aulia17203;Setuju nih dana subsidi dialihkan ke bansos cuma ya kalo buat kenaikan dan menghilangkan subsidi BBM kurang setuju #SubsidiHarusTepatSasaran https://t.co/nAeVGQUaZP;setuju nih dana subsidi dialihkan ke bansos cuma ya kalo buat kenaikan dan menghilangkan subsidi bbm kurang setuju;0;0;0;0;;;
1564538417844613120;choiwinz;setuju banget sama pemerintah kalo dana subsidi dialihkan ke bansos #SubsidiHarusTepatSasaran ya seengganya meringankan rakyat lah https://t.co/o97j6A2F3s;setuju banget sama pemerintah kalo dana subsidi dialihkan ke bansos ya seengganya meringankan rakyat lah;1;1;0;1;;;
1564538417823752195;K_h_a_ff;Pemerintah akan mengalihkan subsidi menjadi bansos karena selama ini masyarakat mampulah yang lebih banyak menikmati subsidi. Semoga tidak ada penyelewengan bansos. #SubsidiHarusTepatSasaran https://t.co/EzuCdkccgM;pemerintah akan mengalihkan subsidi menjadi bansos karena selama ini masyarakat mampulah yang lebih banyak menikmati subsidi semoga tidak ada penyelewengan bansos;1;1;0;1;;;
1564538417735561216;N1kkco;Siapa aja yg dapet bansos pengganti subsidi BBM #SubsidiHarusTepatSasaran https://t.co/hR18BC9UCu;siapa aja yg dapet bansos pengganti subsidi bbm;0;0;0;0;;;
1564538417731383296;AzizpakeZ;Ini adalah usaha pemerintah agar #SubsidiHarusTepatSasaran dan dialihkan ke Bansos kepada masyarakat yg lebih membutuhkan https://t.co/X8If3Vxntk;ini adalah usaha pemerintah agar dan dialihkan ke bansos kepada masyarakat yg lebih membutuhkan;1;1;0;1;;;
1564538417727291392;RoomboxThe;Mungkin emg sudah saatnya subsidi BBM di cabut, semoga tidak mempengaruhi ekonomi dalam negeri. Kalau dana subsidi dialokasikan ke bansos boleh juga asal tidak ada korupsi disana #SubsidiHarusTepatSasaran https://t.co/0nnAqTlikz;mungkin emg sudah saatnya subsidi bbm di cabut semoga tidak mempengaruhi ekonomi dalam negeri kalau dana subsidi dialokasikan ke bansos boleh juga asal tidak ada korupsi disana;1;1;0;1;;;
1564538417706311681;woodyre3;lebih baik gunakan untuk bansos aja #SubsidiHarusTepatSasaran https://t.co/EKGodSvR9I;lebih baik gunakan untuk bansos aja;0;1;1;1;;;
1564538417496686592;kong_guankong;"Pengalihan ke bansos salah satu langkah bagus sih, tinggal membagikan secara adil &amp; merata
#SubsidiHarusTepatSasaran https://t.co/24gf4fsHEE";pengalihan ke bansos salah satu langkah bagus sih tinggal membagikan secara adil amp merata;1;1;0;1;;;
1564538417433772034;naiueokwon;"kayaknya cukup membantu deh dengan dana subsidi dialihkan ke bansos
#SubsidiHarusTepatSasaran https://t.co/w2TV5uleOl";kayaknya cukup membantu deh dengan dana subsidi dialihkan ke bansos;1;1;1;1;;;
1564538417391738880;zivaa75;"gue setuju sih perihal pengalihan subsidi BBM ke bansos, tapi semoga yang nerima bansos adalah orang yang tepat yaa
#SubsidiHarusTepatSasaran https://t.co/uvnQHNJn4Y";gue setuju sih perihal pengalihan subsidi bbm ke bansos tapi semoga yang nerima bansos adalah orang yang tepat yaa;1;1;0;1;;;
1564538417391644672;txtdrtaehyung;mendukung si sama alokasi dana subsidi yg jadi bansos karena #SubsidiHarusTepatSasaran yakan https://t.co/laAjxAK0mc;mendukung si sama alokasi dana subsidi yg jadi bansos karena yakan;1;1;0;1;;;
1564538417379164162;ZaenabSafitri;Mantab cakep nih, setuju banget sih kalau #SubsidiHarusTepatSasaran apalagi masalah bansos, cuma yaa buat kenaikan dan menghilangkan subsudi bbm agak gimana yaa.. https://t.co/h9cbD7yrXv;mantab cakep nih setuju banget sih kalau apalagi masalah bansos cuma yaa buat kenaikan dan menghilangkan subsudi bbm agak gimana yaa;0;1;1;1;;;
1564538417316249608;8sebongcarat;menurut aku dengan dana subsidi dialihkan ke Bansos sepertinya cukup membantu lohh #SubsidiHarusTepatSasaran https://t.co/lB0kVJolmI;menurut aku dengan dana subsidi dialihkan ke bansos sepertinya cukup membantu lohh;1;1;0;1;;;
1564538417295278083;RikaMelinda67;Setuju banget sihh kalo subsidi nya di alihkan ke bansos, tapi kepikiran gak sihh dampak nya apa kalo subsidi BBM di hilangkan? #SubsidiHarusTepatSasaran https://t.co/DI350SFPqI;setuju banget sihh kalo subsidi nya di alihkan ke bansos tapi kepikiran gak sihh dampak nya apa kalo subsidi bbm di hilangkan;0;0;0;0;;;
1564538417253421056;MailAndMeimei;#SubsidiHarusTepatSasaran dan kalo di alihkan ke bansos untuk rakyat yang kurang mampu semoga penyalurannya memang tepat https://t.co/7zqx1xjLfY;dan kalo di alihkan ke bansos untuk rakyat yang kurang mampu semoga penyalurannya memang tepat;1;1;0;1;;;
1564538417219719169;rinrinhanua;Langkah bagus sih,, bansos lebih tepat sasaran #SubsidiHarusTepatSasaran https://t.co/ZzcFbaKAcj;langkah bagus sih bansos lebih tepat sasaran;1;1;0;1;;;
1564538417177772032;Eunoia_ist;"Setuju nih sama penyaluran subsidi bansos, tp semoga tidak memberatkan di salah satu sisi
#SubsidiHarusTepatSasaran https://t.co/jUPBYBvqeE";setuju nih sama penyaluran subsidi bansos tp semoga tidak memberatkan di salah satu sisi;1;1;0;1;;;
1564538417152761856;ujithevobo;"kenaikan subsidi BBM cukup tinggi sih tapi keren juga Dana subsidinya dialihkan ke Bansos
#SubsidiHarusTepatSasaran https://t.co/3Zu1MyQZfU";kenaikan subsidi bbm cukup tinggi sih tapi keren juga dana subsidinya dialihkan ke bansos;1;1;0;1;;;
1564538417056202755;hermawancitra94;Pengalihan subsidi BBM untuk dijadikan bansos sepertinya merupakan langkah masyarakat yang mungkin beberapa orang yang setuju dan ada yang tidak namun tetap ya #SubsidiHarusTepatSasaran https://t.co/IphOkPMxAD;pengalihan subsidi bbm untuk dijadikan bansos sepertinya merupakan langkah masyarakat yang mungkin beberapa orang yang setuju dan ada yang tidak namun tetap ya;0;0;0;0;;;
1564538416829710337;dayatapa12;"pemerintah akan membantu masyarakat dalam hal subsidi bbm menjadikan bansos , tapi agak kurang sreg kalo subsidi ini dihilangkan
#SubsidiHarusTepatSasaran https://t.co/Hkd2jp33Th";pemerintah akan membantu masyarakat dalam hal subsidi bbm menjadikan bansos tapi agak kurang sreg kalo subsidi ini dihilangkan;0;0;0;0;;;
1564538416737517568;ra_isora;Wahh subsidi bbm dialihkan jadi buat bansos krn pemerintah ambil kebijakan #SubsidiHarusTepatSasaran https://t.co/MM4CxvhMyz;wahh subsidi bbm dialihkan jadi buat bansos krn pemerintah ambil kebijakan;0;0;0;0;;;
1564538416737435648;Yangsekus;Kalo langkah subsidi di alihkan ke bansos sih setuju soalnya kan #SubsidiHarusTepatSasaran Tapi kalo bbm itu ya ga setuju https://t.co/eOtFGJ2L3M;kalo langkah subsidi di alihkan ke bansos sih setuju soalnya kan tapi kalo bbm itu ya ga setuju;0;-1;-1;-1;;;
1564538416737333248;bocilhasyim;Mengalihkan subsidi BBM jadi subsidi bansos merupakan solusi bagus #SubsidiHarusTepatSasaran https://t.co/ujWcQidY32;mengalihkan subsidi bbm jadi subsidi bansos merupakan solusi bagus;1;1;0;1;;;
1564538416733114368;Indaah109;Gpp subsidi diganti bansos, tpi jangan yg bbm yaa #SubsidiHarusTepatSasaran https://t.co/K9BY0t5GIJ;gpp subsidi diganti bansos tpi jangan yg bbm yaa;0;0;0;0;;;
1564538416670289922;itsme175_;"Alihkan ke bansos udh tepat tp jgn dihilangkan subsidi BBM nya
#SubsidiHarusTepatSasaran https://t.co/QSnb25UvQq";alihkan ke bansos udh tepat tp jgn dihilangkan subsidi bbm nya;0;0;0;0;;;
1564538416670289920;LauraAdinia;#SubsidiHarusTepatSasaran oleh sebab itu pemerintah mengambip kebijakan pengalihan subsidi BBM menjadi bansos https://t.co/geoS4iCPCB;oleh sebab itu pemerintah mengambip kebijakan pengalihan subsidi bbm menjadi bansos;0;0;0;0;;;
1564538416615854081;milderclang417;"Dukung banget nih kebijakan pemerintah yang akan mengalihkan subsidi BBM ke Bansos yang lebih bermanfaat pastinya 🥰
#SubsidiHarusTepatSasaran https://t.co/8d7dJ6vuOp";dukung banget nih kebijakan pemerintah yang akan mengalihkan subsidi bbm ke bansos yang lebih bermanfaat pastinya;1;1;0;1;;;
1564538416557166596;Akuamadtok;Setuju aja sih kalo buat bansos #SubsidiHarusTepatSasaran Tp bbmnya yg subsidi juga harus ada kayaknya https://t.co/mVfL7DH5eH;setuju aja sih kalo buat bansos tp bbmnya yg subsidi juga harus ada kayaknya;0;1;1;1;;;
1564538416556937216;daffin_eden;Setuju kalo dana subsidi dialihkan ke bansos tapi kalo bisa jangan menghilangkan subsidi bbm sih #SubsidiHarusTepatSasaran https://t.co/fQSOSrk58G;setuju kalo dana subsidi dialihkan ke bansos tapi kalo bisa jangan menghilangkan subsidi bbm sih;0;0;0;0;;;
1564538416531853312;Kakashii234;Subsidi harus tepat sasaran biar rakyat kecil menikmati bansos #SubsidiHarusTepatSasaran https://t.co/bP19FnBart;subsidi harus tepat sasaran biar rakyat kecil menikmati bansos;0;1;1;1;;;
1564538416494268422;Fannydaratwk;Yapp #SubsidiHarusTepatSasaran dann lebih memilih di alihkan ke bansos menurut aku sihh emang tepat tapi lebih teliti lagi ya bansos nya harus di berikan ke orang yang membutuhkan https://t.co/SBMr5HhMLo;yapp dann lebih memilih di alihkan ke bansos menurut aku sihh emang tepat tapi lebih teliti lagi ya bansos nya harus di berikan ke orang yang membutuhkan;1;1;0;1;;;
1564538416435318784;Leomess_30;"memang langkah yg bagus jika subsidi dialihkan ke bansos, tetapi subsidi bbm tidak harus dihilangkan
#SubsidiHarusTepatSasaran https://t.co/H7QM6x8gtb";memang langkah yg bagus jika subsidi dialihkan ke bansos tetapi subsidi bbm tidak harus dihilangkan;0;0;0;0;;;
1564538416405958657;orangkreatip;#SubsidiHarusTepatSasaran karrna realitanya banyak mobil yang harusnya non-subsidi malah antre di subsidi kalo dengan dialihkan ke bansos gini jadi tepat sasaran ke masyarakat yang bensr benar membutuhkan https://t.co/CldTbaGbMW;karrna realitanya banyak mobil yang harusnya non subsidi malah antre di subsidi kalo dengan dialihkan ke bansos gini jadi tepat sasaran ke masyarakat yang bensr benar membutuhkan;1;1;0;1;;;
1564538416359886850;blueblueRapt;"Ya bagus kalo dialihkan ke bansos, kalo naik engga sih
#SubsidiHarusTepatSasaran https://t.co/qMh9CACTOa";ya bagus kalo dialihkan ke bansos kalo naik engga sih;0;0;0;0;;;
1564538416347299843;NelliyOctavia;"Aku sih setuju dengan dana subsidi yang di alihkan ke bansos tapi sedikit tidak setuju kalau menghilangkannya subsudi bbm.
#SubsidiHarusTepatSasaran https://t.co/TgDikD6SOw";aku sih setuju dengan dana subsidi yang di alihkan ke bansos tapi sedikit tidak setuju kalau menghilangkannya subsudi bbm;0;0;0;0;;;
1564538416334655488;Nanda16879;Akhirnya Sah ini, pemerintah bantu masyarakat dengan cara mengalihkan Subsidi menjadi bansos #SubsidiHarusTepatSasaran https://t.co/qDRR3gE2Py;akhirnya sah ini pemerintah bantu masyarakat dengan cara mengalihkan subsidi menjadi bansos;1;1;0;1;;;
1564538416330465281;KyungMee14;"Pemerintah alihkan subsidi BBM 24,17 Triliun untuk jadi bansos ni, disimak ni untuk apa aja ya
#SubsidiHarusTepatSasaran https://t.co/4N2FKpyHwZ";pemerintah alihkan subsidi bbm triliun untuk jadi bansos ni disimak ni untuk apa aja ya;0;0;1;0;;;
1564538416322076672;6sebongcarat;dengan dana subsidi yang dialihkan ke bansos itu ide yang cukup baik #SubsidiHarusTepatSasaran https://t.co/AzNLaJvvXX;dengan dana subsidi yang dialihkan ke bansos itu ide yang cukup baik;1;1;1;1;;;
1564538416313810945;kinn4ree;"Untuk bansos ya okelah
#SubsidiHarusTepatSasaran https://t.co/3BAUaoYliY";untuk bansos ya okelah;1;1;1;1;;;
1564538416301088770;duithunter;pengalihan subsidi dari BBM ke bansos gapapa sih cuman harapanku masih ada subsidi buat BBM #SubsidiHarusTepatSasaran https://t.co/E8JycFBn24;pengalihan subsidi dari bbm ke bansos gapapa sih cuman harapanku masih ada subsidi buat bbm;0;1;1;1;;;
1564538416292712449;SintyaRida;"Setuju sih kalo dana subsidi dialihkan ke bansos tp agak ada yang kurang gitu kalo subsidi BBM ilang
#SubsidiHarusTepatSasaran https://t.co/6KImih14DP";setuju sih kalo dana subsidi dialihkan ke bansos tp agak ada yang kurang gitu kalo subsidi bbm ilang;0;1;1;1;;;
1564538416284389377;TisuMejikJanda;"Alhamdulillah kalau emang di alihkan jadi bansos. Tp pemerintah jagn tega juga dong masa mau di hilangkan subsidi bbmnya
#SubsidiHarusTepatSasaran https://t.co/FfGvxwhRdV";alhamdulillah kalau emang di alihkan jadi bansos tp pemerintah jagn tega juga dong masa mau di hilangkan subsidi bbmnya;0;0;1;0;;;
1564538416259371009;triasihsintia;Pemerintah membantu masyarakat dlm keadilan dgn mengalihkan subsidi BBM menjadi Bansos untuk yg membutuhkan. #SubsidiHarusTepatSasaran https://t.co/x7vhezd1me;pemerintah membantu masyarakat dlm keadilan dgn mengalihkan subsidi bbm menjadi bansos untuk yg membutuhkan;1;1;1;1;;;
1564538416221392896;Gregoriiyaa;"Pemerintah mengalihkan subsidi BBM menjadi BanSos menurutku sudah menjadi langkah yang tepat.
#SubsidiHarusTepatSasaran https://t.co/KXFbp35szD";pemerintah mengalihkan subsidi bbm menjadi bansos menurutku sudah menjadi langkah yang tepat;1;1;1;1;;;
1564538416208887808;udinmanga;"Pengalihan subsidi BBM untuk masyarakat tidak setuju namun kalo subsidi di ganti bansos setuju
#SubsidiHarusTepatSasaran https://t.co/ZHeZvmkdG8";pengalihan subsidi bbm untuk masyarakat tidak setuju namun kalo subsidi di ganti bansos setuju;0;1;1;1;;;
1564538416154435592;amirteguh8;"Subsidi BBM resmi di alihkan untuk Bansos.. saya sangat mendukung kebijakan pemerintah ini..
#SubsidiHarusTepatSasaran https://t.co/ACqVcMnJhV";subsidi bbm resmi di alihkan untuk bansos saya sangat mendukung kebijakan pemerintah ini;1;1;1;1;;;
1564538416145915905;vadilife;Udah tepat sih langkahnya, dialihkan ke bansos karena #SubsidiHarusTepatSasaran tapi agak kurang setuju gitu kalo menghilangkan subsidi bbm https://t.co/lhZylPUOyM;udah tepat sih langkahnya dialihkan ke bansos karena tapi agak kurang setuju gitu kalo menghilangkan subsidi bbm;0;0;0;0;;;
1564538416082980864;Amoragold_;Setuju sihh subsidi nya di alihkan ke bansos karna #SubsidiHarusTepatSasaran tapi besar kemungkinan besar BBM naik dong kalo subsidi nya di hilangkan https://t.co/J5GhX1kOFN;setuju sihh subsidi nya di alihkan ke bansos karna tapi besar kemungkinan besar bbm naik dong kalo subsidi nya di hilangkan;0;0;-1;0;;;
1564538416032894978;Rahmi16923548;"#SubsidiHarusTepatSasaran
apalagi masalah bansos, cuma yaa buat kenaikan dan menghilangkan subsudi bbm agak gimana yaa.karna akan berdampak ke semuanya https://t.co/s645TFf2vH";apalagi masalah bansos cuma yaa buat kenaikan dan menghilangkan subsudi bbm agak gimana yaa karna akan berdampak ke semuanya;0;0;0;0;;;
1564538416020172800;greenahgase817;#SubsidiHarusTepatSasaran yaps ini betul, apalagi bajas bansos sudah amat betul, walaupun memang subsidi bbm jadi sulit ya bestie https://t.co/Z3ykAV6RAK;yaps ini betul apalagi bajas bansos sudah amat betul walaupun memang subsidi bbm jadi sulit ya bestie;0;0;0;0;;;
1564538416003395584;polngetz;"Kenaikan &amp; penghilangan subsidi bbm agak gimana, tapi bansos setuju sih
#SubsidiHarusTepatSasaran https://t.co/p6r9TmUDjJ";kenaikan amp penghilangan subsidi bbm agak gimana tapi bansos setuju sih;0;0;0;0;;;
1564538415919529991;Sihar87;"Subsidi BBM dialihkan ke dana bansos. Oke ga masalah yang penting pemerintah tidak merugikan rakyat semoga untuk wacana penghilangan subsidi benar benar belum final.
#SubsidiHarusTepatSasaran https://t.co/Mf7pO4k02q";subsidi bbm dialihkan ke dana bansos oke ga masalah yang penting pemerintah tidak merugikan rakyat semoga untuk wacana penghilangan subsidi benar belum final;1;1;0;1;;;
1564538415911211009;crystall_lo;"Setuju banget aku mah kalau
#SubsidiHarusTepatSasaran apalagi jika itu masalah Bansos.
Ya gak guys.... https://t.co/4mwvpZnuM9";setuju banget aku mah kalau apalagi jika itu masalah bansos ya gak guys;1;1;-1;1;;;
1564538415898628096;urrbeautifuly;"Kalo aku sih setuju dengan dana subsidi yang di alihkan ke bansos namun sedikit tidak setuju dengan menghilangkannya subsudi bbm
#SubsidiHarusTepatSasaran https://t.co/WVArJmgDIM";kalo aku sih setuju dengan dana subsidi yang di alihkan ke bansos namun sedikit tidak setuju dengan menghilangkannya subsudi bbm;0;0;0;0;;;
1564538415890276354;DesiVitani;Bakalan banyak yg setuju banget sih kalau #SubsidiHarusTepatSasaran apalagi masalah bansos, cuma yaa buat kenaikan dan menghilangkan subsudi bbm agak gimana yaa.. https://t.co/GJeYgUKva6;bakalan banyak yg setuju banget sih kalau apalagi masalah bansos cuma yaa buat kenaikan dan menghilangkan subsudi bbm agak gimana yaa;0;0;0;0;;;
1564538415881887745;pesekxmama;"Langkah langkah yang dilakukan pemerintah dalam menghilangkan BBM bersubsidi dengan mengantikan Bansos itu sangat bagus tapi ko ada yang ganjal ya
#SubsidiHarusTepatSasaran https://t.co/l8cyIJ2U3k";langkah yang dilakukan pemerintah dalam menghilangkan bbm bersubsidi dengan mengantikan bansos itu sangat bagus tapi ko ada yang ganjal ya;0;0;0;0;;;
1564538415873331201;bintang20857938;"Setuju banget dana subsidi dialihkan ke bansos dengan pembagian yang merata, namun dirasa kurang jika subsidi bbm dihilangkan, harga bbm jadi drastis
#SubsidiHarusTepatSasaran https://t.co/foDWv1BeTy";setuju banget dana subsidi dialihkan ke bansos dengan pembagian yang merata namun dirasa kurang jika subsidi bbm dihilangkan harga bbm jadi drastis;0;0;0;0;;;
