Tweet ID;User;Tweet;orang 1;orang 2;orang 3;hasil
1579945282917540000;Gendhisayu55;wow keren banget!! pertamina susun strategi pencapaian target net zero emission (nze)🔥💪;1;0;;#N/A
1579944441795990000;KatakanKebenarn;masa sih ahog kan tempramental sekarang jadi komisaris di pertamina pertamina nya mau bangkrut akibat rugi terus;1;0;;#N/A
1579944441787590000;agaainst;"dijamin aman loh! pertamina jamin kualitas pertalite teruji di lab &amp; lemigas good job emg nih";1;0;;#N/A
1579944441586290000;Naru_Aja;gw sama sodara gw memutuskan buat ngisi di vivo dari hari lalu awalnya gw kira isu kualitas bensin pertamina itu hoax setelah bandingin sendiri baru berasa kalo bensin pertamina lebih cepet abis btw gw pake ron;1;0;;#N/A
1579944441296880000;89O63;"info penting nih guys kalo pertamina jamin kualitas pertalite teruji di lab &amp; lemigas jadi tidak perlu khawatir yagesya";1;0;;#N/A
1579944435827500000;gumjuy;"yeay pertamina jamin kualitas pertalite teruji di lab &amp; lemigas aman dan ga bikin khawatir ya";1;0;;#N/A
1579944435823280000;PelancongTua;"woooii cari kambing
 item utk di_fitnah siapa lagi
 ternyata_klean: radekul
 intoleransi_makar_hakrakyat check out oᶜᵉʰᵃⁿ rᵃⁿᵈᵒᵐs video! tiktok";-1;1;;#N/A
1579944435819100000;LissnerIbbetson;"aman nih! pertamina jamin kualitas pertalite teruji di lab &amp; lemigas alhamdulillah ga khawatir deh";1;0;;#N/A
1579944435806510000;Faqar_77;karena pa kebijaknnya aneh semua coba anda telusuri sebagai fans holiknya jokowi sejak kapan ngisi bbm harus barcode bikin susah rakyat aja bantuin beli kagak pertamina ngaku rugi;-1;0;;#N/A
1579944435798140000;FoodsMelrose;kondisikan sbpu karena hampir semua maling takaran saat kita mengisi;1;0;;#N/A
1579944435752000000;Diamkamuu__;good keren nih terus bertekad kuatkan distribusi pelumas;1;0;;#N/A
1579943985136950000;Ikhlaslahh;pertamina keren menggandeng elnusa;1;2;;#N/A
1579942840356200000;arguwment;keren sih ini bakalan kuatkan distribusi pelumas 👍;1;0;;#N/A
1579942230982550000;elitwes;mantep nih bakalan kuatkan distribusi pelumas;1;0;;#N/A
1579941332885600000;dhoiftitah;keren nih bakalan kuatkan distribusi pelumas;1;0;;#N/A
1579940850439630000;astutzi;"mantul! pertamina jamin kualitas pertalite teruji di lab &amp; lemigas jadi ga khawatir lagi nih";1;0;;#N/A
1579940570340170000;GamisFashvion;keren pertamina akan kuatkan distribusi pelumas;1;0;;#N/A
1579940349887540000;afwanff;ini dia pertamina yg bakalan ada perkuat supply chain pelumas;1;0;;#N/A
1579940064615730000;Fisabilillahh__;wah asli perwira pertamina keren sangat dedikasinya;1;0;;#N/A
1579939037946970000;nahwuimr;ini dia dedikasi perwira pertamina kerennnn;1;0;;#N/A
1579938883294610000;Matipastii;ini sih emang kinerja perwira pertamina yg keren;1;0;;#N/A
1579938240450000000;Sholatjumatkuy;good job perwira pertamina 👍👍;1;0;;#N/A
1579938131188490000;Istikharahkuy;eh ini dia yg paling ditunggu apresiasi perwira pertamina;1;0;;#N/A
1579937997541150000;Lauhulmahfudzd;selamat ya perwira pertamina 👏 emang kinerja nya baik;1;1;;1
1579937821414290000;Sabaryaguyss;keren perwira pertamina mah patut di apresiasi;1;0;;#N/A
1579937643193770000;Amaljariyaah;nah ini mantep bakan terus kerjasama;1;1;;1
1579937458242100000;GatotSusenoSP3;hhhhhhhh pertamina untung t dipimpin ahok;-1;0;;#N/A
1579935694021360000;fucepk;kerjasama yg epic kerenn bnget dah;1;0;;#N/A
1579935532427380000;Kuysholatt;ini sih keren bakalan penggunaan produk dalam negeri;1;1;;1
1579935378026700000;Hidayahssh;alhamdulillah ini dia nih yg bakalan keren transformasi;1;1;;1
1579935238075320000;KomentatorAbal2;nah itu dia kehebatannya di mata ente dia sampah tapi di mata orang lain kalau dia dibandingkan sama ente ibarat emas dibandingkan sama tai dia bsa jadi komisaris pertamina sementara ente cma bsa jadi komentator busuk hati sebusuk tai kucing hihihi😜;-1;0;;#N/A
1579935067497200000;KramatJa3;"aiptu suryo anggota patroli dialogis di spbu wilkum polsek kramatjati lokasi :
 spbu pertamina 
 jlraya bogor kelkramat jati keckramatjati jaktim hasil giat /pemantauan
 untuk jenis bbm -pertalite tersedia
 -solar tersedia
 -pertamax tersedia";0;0;;0
1579934263595910000;emollientj;inovasi pertamina bakalan meningkatkan kutu produksi nih 👍;1;0;;#N/A
1579933985500990000;syafaaum;ini sih transformasi yg paling ditunggu² untuk tingkatkan mutu produksi;1;0;;#N/A
1579933389825530000;umysysu;mantep bakalan tingkatkan mutu produksi juga;1;0;;#N/A
1579933191229430000;emasyhudi;"kalau benar bagaimana 
 pertalite pertamina ron infografis infographic jakarta";1;0;;#N/A
1579932966058610000;jackfrd_;keren bnget nih pertamina;1;0;;#N/A
1579932762467110000;ek0s_upri;kalau pertamax pertamina ron-nya bener nggak ya jangan ron-nya dibawah itu juga;0;0;;0
1579932608909430000;wellylie99;asean airpollution trending southeastasia bakarsampah dkijakarta iqair imf fifa ispa kanker covid g dosapltupln savagejakarta pertamina pertalite kasihan bgt bukan nyusahin orag banyak pdhal harga sdh di mahalin loh pararhh;0;0;;0
1579932505301390000;ekodjasa;mdhn sgra ditanggapi pertamina;0;0;;0
1579932410682430000;Hidayahssh;"kalian wajib tau nih guys pertamina jamin kualitas pertalite teruji di lab &amp; lemigas jadi pasti aman ygy";1;0;;#N/A
1579932222207180000;leehayi_hay;saham pertamina lagi naik 🙂;1;0;;#N/A
1579932094314470000;paxxinajiz;nih meme khusus buat dajjaliyah modelan kek elu broo;-1;0;;#N/A
1579927526385690000;paxxinajiz;kpk udah ga demen ott kebagian jatah makanya penjara pejabat sepi jaman owi hukum sebercanda itu;-1;0;;#N/A
1579924424379490000;sisicerah;pura pura ga vaksin biar bisa ambil job buzzer yaaaa wkwkwkwk;-1;0;;#N/A
1579923592065670000;PutraMinangGuci;warung tetangga saja jual minyak eceran tak pernah merugi lah si mulut jamban ini pertamina malah dibikin rugi kurang idiot apalagi coba 😳;-1;1;;#N/A
1579923503025090000;akunnugu;jarak dari rumah - kantor vs rumah - sekolah smk itu sama cuma beda tikungan kanan kiri doang kok bisa anjlok bgt gini terjun bebas keuangan gue🥲 sebenernya udah berpaling ke vivo semenjak kenaikan bbm cm kemaren kemaleman isi dan vivo udah tutup jd terpaksa ke;-1;0;;#N/A
1579922031591970000;paxxinajiz;logika dasar jika pertamina merugi kenapa gaji direksi begitu waw🤣;-1;0;;#N/A
1579921184321570000;PutraMinangGuci;iso nyalahin alat koyo ngono yo lurr telek❗ tidak ada yg beres kalau si bodoh ini 👉 mengurus apapun negara ini bisa hancur [];-1;0;;#N/A
1579921125101880000;lestary_ind;"akuisisi % persen saham freeport pembubaran mafia migas genjot proyek statis yg akan mendongkrak pertumbuhan ekonomi hasilnya: - pertamina &amp; bumn rugi
 - rupiah ambruk
 - subsidi dicabut
 - hutang menumpuk
 - inflasi hanya org sinting yg percaya";-1;0;;#N/A
1579920861036890000;yo2thok;kisi-kisinya wes aku tweet sajane iku tugas aparat lur;-1;0;;#N/A
1579919501843630000;PutraMinangGuci;ora lurr sopo yo❓😌;-1;0;;#N/A
1579917079452400000;yo2thok;pertamina loh tahu itu alat punya siapa;-1;1;;#N/A
1579916794433010000;BioChEdiary;gimana sih aduuuh;-1;0;;#N/A
1579916556368510000;PutraMinangGuci;postingan ente masuk tipi lurr 😹 btw pinter ngeles juga semenjak si bodoh ini 👉 jadi karyawan magang;-1;0;;#N/A
1579916339418120000;BioChEdiary;ya kalau gitu pemerintah harus kasi solusi contoh gimana caranya mengetatkan hukum ga buang sampah ke selokan meningkatkan resapan air atau cara lainnya apa air nya bisa ditapung ke suatu penyimpanan kalau kaya gitu misal indo jatuh resesi gw salahin rakyat gegara ga siap mau;-1;0;;#N/A
1579915408110670000;padanglwstulus;"halo sobat bumn
 millenial gathering diadakan untuk membangun komunitas socmed ranger yang bertujuan untuk menyebarkan informasi seputar bumn acara millenial gathering kali ini diselenggarakan pertamina millenialgatheringbalikpapan
 millenialgathering
 bumnuntukindonesia";-1;0;;#N/A
1579915379463190000;BioChEdiary;trying to balance lomba ngasdos dan minggu snlm uts is mabok cuk;-1;0;;#N/A
1579915041536550000;LUNERPW;🌙 kyk pertamina mulai dari ada yg mau mutualan sama gua apalagi yg suka jb”;-1;1;;#N/A
1579914822233170000;BurningRepublic;junjungan mu tukang berkhayal janjinya pertamina akan mengalahkan petronas tobatlah bong dan kembali ke jalan yg lurus;-1;1;;#N/A
1579914325493680000;rulxjules;malamnya isi bensin ke pertamina malah ga naik sama sekali jarum indikator bensinya udah komplain petugasnya kekeuh udah isi akhirnya gw nyerah karena rame yang antri;-1;0;;#N/A
1579913952137740000;Anchoz;coba pertamina kasih lihat jg hasil uji ron-nya pertalite jangan cuma bantah pake kata-kata doank;-1;0;;#N/A
1579913306717820000;pinkybooo;gatau pengen ngunyah truk pertamina 😡😡😡;-1;0;;#N/A
1579913070280730000;jpnncom;hasil draft pemain asing ibl satria muda pertamina semakin solid seusai mendatangkan mantan center toronto raptors lucas nogueira ibldraft;0;0;;0
1579912845537730000;mathsoul1;jgn berharap ada yg berani dgn ahog kemarin itu di bui krn menghina agama tapi kalo urusan begini urusan lahanmain gusur bikin proyekan bahkan jual pertamina sekalipun apa ada pejabat di rezim ini yg mau keberatan apalagi menentang dan kasih sangsi ! heheh;-1;0;;#N/A
1579912578964170000;bron______;penasaran kok bisa ya orang orang bisa kerja di pertamina / bumn masuknya gimana ya;0;0;;0
1579912258800730000;bron______;nge apply pertamina aja ngefreeze gimana mau kerja di pertamina :)));-1;1;;#N/A
1579911835717110000;Apepshid;aku mau kentekan solar dan akhirnya terpaksa beli pertamina dex gur oleh liter miris :d;-1;0;;#N/A
1579910684082840000;Dennssuu;pertamina mah kaga berlaku wkwkw;0;0;;0
1579910489781730000;fajarsyah_;kaya siapa tuh mantan napi yg skrg di pertamina eemmm gua lupaaaa;-1;0;;#N/A
1579909872413710000;tobeurtotoro;kebangun jam berangkat kerja tepat waktu bantu ngitungin stok barang trs kunjungan dan ngbrol sm kak andri (seru banget serasa punya abang) trs bantu yuk dwik jaga warung (dan hari ni rame sekali) terus jenguk temenku di rs pertamina tamat~;0;0;;0
1579907799819040000;HAdhiprojo;berani gak pertamina menunjukkan hasil pengujian yg akurat ron seperti halnya gambar tsb melabeli ngeles harus dilampiri data yg akurat agar rakyat percaya jadi bukan hanya takaran yg pastipas tetapi juga kualitas !!!!;-1;1;;#N/A
1579907456351630000;fadilahnauval1;pertamina selalu menemukan cara untuk dapat berhasil;1;0;;#N/A
1579907418615870000;bakanosan;sebenarnya pertamina tinggal menunjuk lembaga independen untuk menguji oktan bbmnya masalah bérés itu juga kalau mau daripada jadi rame terus 😅;-1;0;;#N/A
1579907204722830000;AgniSeggy;pertamina mendengarkan apa yang bisa membuat mereka lebih baik lagi;1;-1;;#N/A
1579905310839390000;dickyrochman1;pertamina sangat bagus dalam mencapai tujuan mereka;1;0;;#N/A
1579901774135460000;januar_lintang;selalu siap dalam menghadapi sesuatu adalah ciri khas bagus dari pertamina;1;-1;;#N/A
1579900376538840000;henisafitry1;karakter yang kuat adalah sesuatu yang bagus dari pertamina;1;0;;#N/A
1579898284113470000;Ghiavero;pertamina percaya diri dengan kemampuannya utk memberikan yang terbaik;1;0;;#N/A
1579896278518880000;kebabmozaaa;ngisi bensin full biasanya cukup untuk hari ini cuma hari aja kok pertalite boros banget ya sekarang;0;0;;0
1579895795419350000;ameliyadestyan1;pertamina mengerjakan semua dengan baik sampai akhir;1;0;;#N/A
1579894826966740000;wahyu_saladin;weiiisssssono om jugak;0;1;;#N/A
1579894573236600000;BangALLiy;sangat sangat mengecewakanada apa dengan pertamina;1;-1;;#N/A
1579893701559520000;Sararesa4;pertamina susun strategi pencapaian target net zero emission (nze) dukung terus dan berjalan dengan lancar 👍👍;1;0;;#N/A
1579892178699980000;ReniKumala11;harapan gue nih moga supply chain pelumas kita makin kuat kedepannya;1;0;;#N/A
1579891685831550000;titayusara;semoga goodluck pertamina susun strategi pencapaian target net zero emission (nze)💓;1;0;;#N/A
1579890877127740000;PadjadjaranTea;salah fokus sama playlist -nya daeng aku yang tersakiti (oleh pertamina) 😬;0;0;;0
1579890534851960000;SMPertamina;"bem-vindo satrimin ucapkan juga untuk lucas! dari brazil all the way akan menuju jakarta! guesm
 draftday";0;0;;0
1579889820301550000;SMPertamina;"dari lini rookie ada julian chalias asli bali &amp; matthew samsi asli samarinda penggawa muda satria muda pertamina untuk musim !";0;0;;0
1579889384349850000;spiidermark;ya juga mana kalo di pertamina dpt subsidi itu gasi🤧tapi tadi sore sampe bikin macet plis😭😭;0;0;;0
1579888392061710000;BocahArusBawah;"ternyata disamping ron yang beredar itu ron yang mengakibatkan bensin cepat habis ya ternyata beberapa spbu di surabaya seperti di jl sumatra&amp;darmahusada oknumnya ngakalin konsumen dgn bermain dlm pengisian bagaimana tindakan lanjut !";-1;0;;#N/A
1579887389954100000;SMPertamina;sum of the day menyambut kembali pemuda seattle domisili kelapa gading jakarta utara elijah foster!;0;0;;0
1579885765961450000;slippinakhy;kalo kaga pengangguran jadi mas mas pom bensin pake wa bisnis namanya pertamina gt;0;0;;0
1579884739133340000;Kabayan37;yaelah ini ibl mah fix sm pertamina lagi yang juara kalo dilihat dari komposisi foreign players rookie sama new playernya mereka 😂;0;1;;#N/A
1579883979188020000;JakartaIDNews;polisi jakarta dkijakarta : polri sat lantas jakpus gabung tni dan satpol-pp melaksanakan giat antisipasi pengebutan dan balap liar di dpn pertamina jakarta pusat see more;0;0;;0
1579881057692030000;Tuti_embeeeeer;"cek aja pertamina 
 ahog lagi merem biar pertamina untung";0;-1;;#N/A
1579880833510670000;louzsome;tadi ak jajan bensin di shell cihampelas 🥰 penuh bgt ky mau antri sembako ak turut mengurangi beban negara dan pertamina😍;1;-1;;#N/A
1579879460723370000;exelrockstar;cerdas itu ketika : anda fokus pada satu pokok bahasan anda faham yg anda bahas menelaah uu yg mengaturnya ngerti mana yg disebut bos apakah komisaris pertamina atau direktur pertamina tau penyebab kerugian pertamina;1;0;;#N/A
1579879265428180000;AsepWitoko;kirain ga pulang 🤭🤣;0;-1;;#N/A
1579878592741540000;SMPertamina;foto;0;-1;;#N/A
1579878254424770000;machbeach;cebong ngaku toleransi tervonis al maidah di bela di beri jabatan komut macam gak ada pejabat yg bebas narapidana saja emang ahok prestasi di pertamina apa !;-1;0;;#N/A
1579875194071530000;detikfinance;pertalite bakal punya pesaing pasalnya spbu vivo dikabarkan akan menjual revvo dengan ron pertamina pun angkat suara;0;0;;0
1579874508252810000;daranabillaaa;baru juga buka tt dah ada incoming call:) pertemuan antara insan astra dan insan pertamina🙃;0;1;;#N/A
1579874102818800000;ceintamu;good job untuk pertamina;1;0;;#N/A
1579872745860770000;deretangka2;semoga goodluck pertamina susun strategi pencapaian target net zero emission (nze)💓;1;0;;#N/A
1579872585835500000;leoraajahh;pertamina susun strategi pencapaian target net zero emission (nze) dukung terus dan berjalan dengan lancar 👍👍;1;1;;1
1579870594031820000;dgLewa2011;ganti bensin;0;0;;0
1579869245600430000;foahko;pertamina juga menjamin oktan pertalite sesuai dengan aturan pemerintah;1;0;;#N/A
1579868303027080000;TMCPoldaMetro;polri sat lantas jakpus gabung tni dan satpol-pp melaksanakan giat antisipasi pengebutan dan balap liar di dpn pertamina jakarta pusat;1;0;;#N/A
1579867895466990000;Harry6905;bumn yg tidak bertanggung jawab lebih baik pindah ke vivo lbh bagus tau ke shell drpd pertamina wadukkk;-1;-1;;-1
1579867627509650000;claiify;pt pertamina sudah menjamin kualitas bahan bakar minyak pertalite sesuai dengan spesifikasi yang ditetapkan pemerintah;1;-1;;#N/A
1579867387192820000;Denas_idn;si mpunya alat ukur itu harus nya ambil jg sampel dri spbu vivo jdi bantahan pertamina mengenai ke absahan hasil alat ukur nya bisa langsung ada pembanding;0;0;;0
1579867370684030000;setrch;pertamina selama ini rutin menguji sampel bbm termasuk pertalite yang hasilnya tidak mengalami perubahan warna dan tidak berkurang;1;-1;;#N/A
1579867322881570000;Taufiq13796699;inilah klu cuma keliling rt rw org indonesia jg bnyk yg punya rumah properti dll diluar negeri anda jg bs itu yg dinamakan investasi tp anda tdk bisa menjadi warga negara itu hrs anda fahami yg selama ini pertamina dan semua sumur minta dipegang asing anda diam;1;0;;#N/A
1579867249342810000;Jefri1123;mantap deh ga salah deh pake pelumas pertamina;1;0;;#N/A
1579867220498610000;KyungMee14;good job 👍 semoga kerjasama ini mampu memperkuat distributisi pelumas;1;-1;;#N/A
1579867205558470000;imannizal;dukung banget pertamina👍;1;0;;#N/A
1579867185409060000;Tristan_vensha;keputusan yang tepat dukung banget 👍;1;0;;#N/A
1579867169365850000;kakasawi;pertamina susun strategi pencapaian target net zero emission (nze) dukung terus dan berjalan dengan lancar 👍👍;1;0;;#N/A
1579867065288010000;Denas_idn;min pertamina ko lebih ke mslahin alat ukur nya kenapa ga bantah atau jelasin saja produk bbm yg mereka supply ke spbu spbu itu pertalite ron bkn premium ron supaya jika ada tuntutan hukum dri masyarakt jelas nanti pernyataan itu jdi barbuk;0;0;;0
1579867042978890000;Nadiramay2;nice info! kedepannya semoga semakin kuat untuk distributisi pelumas;1;0;;#N/A
1579866997629690000;Faqar_77;mantan narapidana dan berkasus jadi bos pertamina dan merugi triliun wkwkwk cerdas yah;-1;0;;#N/A
1579866609271080000;Haristotelesufa;yang jadi masalah itu bukan subsidinya tapi kompensasi sama moral hazardnya pertamina;0;0;;0
1579866334938070000;buahdengkak;mudah²an tak ada perubahan utk kualitas nya goodjob pertamina;1;0;;#N/A
1579866072513380000;Ijongnan;wahh semoga berjalan lancar kerjasamanya 👍;1;0;;#N/A
1579865491652610000;Jvockss;kerjasamanya yang bagus ni semoga berjalan dengan baik dan mampu memperkuat supply chain pelumas 👍;1;0;;#N/A
1579864865828580000;samdiken911;dulu waktu si itu jd presiden kapal tanker vlcc pertamina di jual sekarang udah jd pembina brin kapal riset bersejarah yg di jual klo hobi jualan mestinya jd pengusaha aja si gak usah jd pejabat;-1;0;;#N/A
1579864834908180000;NahrasaPaman;kadrun bos para buzer merugikan pertamina 😀🤭;-1;0;;#N/A
1579864280920640000;Lunaalisaaa;mantap deh moga makin memperkuat distributisi pelumas;1;0;;#N/A
1579863749191560000;r1en3goo;semoga berhasil mencapai target;1;-1;;#N/A
1579863544396660000;dhiarfs;gaada masalah sm pertamina si tp penasaran aja sm vivo;0;0;;0
1579863437731320000;Milaamld;gak perlu khawatir lagi jadinya trimakasih pertamina;1;0;;#N/A
1579863370249150000;najlaurora;mantappp deh pertamina memang terbaiik;1;0;;#N/A
1579863260823970000;nabirenet;"sempat ambles jalan frans kaisepo nabire depan pertamina diperbaiki berkat koordinasi polsek nabire kota &amp; dinas pupr
  
 nabire infonabire beritanabire kabarnabire seputarnabire nabirepapua papuatengah infopapua beritapapua kabarpapua";1;-1;;#N/A
1579862700506550000;BIfoenk;"sudahlah kwalitas rendah harga mahal tp anehnya rugi trilyunan apa pada maling semua ya 
 gaji pegawai milyaran warbiasah para perampok itu";-1;-1;;-1
1579862563156040000;pertamina;aamiin terima kasih sobat atas doa dan dukungan yang diberikan semoga sukses selalu :) -rian-;1;0;;#N/A
1579862502556370000;T_Rahmady;pertamina berjaya 🔥🔥;1;0;;#N/A
1579862227435150000;nindi_kirani;semoga tercapai 🤲🤲;1;1;;1
1579861906957170000;azhari_fina;pelumas pertamina memang bagus banget;1;-1;;#N/A
1579861782654780000;0802fathul;alhamdulillah bgt kalo kualitas ttp sama trimakasih pertamina;1;-1;;#N/A
1579860998705800000;RahmaNurZahra6;luar biasa memperkuat distribusi pelumas;1;0;;#N/A
1579860610107400000;DraftAnakUnpad;- mending isi bensin di shell atau pertamina;1;0;;#N/A
1579859768092460000;showijean;kinerja pertamina emg top;1;-1;;#N/A
1579859189387920000;NoviantiFarhani;dari dulu keluargaku memakai pelumas dari pertamina👍👍;1;0;;#N/A
1579859043430330000;rahmatsn;artinya 😬;0;0;;0
1579856530899290000;MutiaraPutriA13;dari dulu bokap aku selalu pakai pertamina enduro;1;0;;#N/A
1579855592759270000;RohmaniaSeptia1;semoga pelumas pertamina selalu menjadi pelumas yg bisa di andalkan;1;0;;#N/A
1579855592574930000;NovitaF52450738;pertamina menggandeng elnusa untuk memperkuat distribusi pelumas ke indonesia timur;1;0;;#N/A
1579855558127280000;IndahYu22583157;kedepannya dengan begini distribusi pertamina semakin kuat;1;0;;#N/A
1579855406452870000;RadenSubardiyo;ngurus pertamina aja gak becus apalagi ngurus jakarta otak mu ki mbok dipakai buat mikir;-1;1;;#N/A
1579854698340680000;RadenSubardiyo;ngurus pertamina aja gak becus apalagi ngurus dki bisa ajur;-1;0;;#N/A
1579853634132930000;BUMN_PSRN_Beda;"sobat bumn
 millenial gathering diadakan utk membangun komunitas socmed ranger yang bertujuan untuk menyebarkan informasi seputar bumn acara millenial gathering kali ini diselenggarakan pt pertamina yang diadakan di balikpapan pada oktober 
 millenialgatheringbalikpapan";0;0;;0
1579853579317570000;csc_2761;big love buat cakra biru ❤️ bahagianya mulai dari sini ya kalau mulai dari biar kakak kakak pertamina saja;1;0;;#N/A
1579853319912440000;Hendrisah1;"nih guys pertamina jamin kualitas pertalite teruji di lab &amp; lemigas pokoknya aman ya 👌🏻";1;0;;#N/A
1579853023379360000;Alonaa_tiara;"pertamina jamin kualitas pertalite teruji di lab &amp; lemigas guys bersyukur banget";1;0;;#N/A
1579852989644550000;KepalaMiliter;"ga perlu khawatir pertamina jamin kualitas pertalite teruji di lab &amp; lemigas";1;0;;#N/A
1579852250260070000;gerkxju;semoga goodluck pertamina susun strategi pencapaian target net zero emission (nze)💓;1;0;;#N/A
1579851749049120000;ahmadhaidir;dulu kapal tangker pertamina di jaman ibuk itu juga dia jual tuh;0;-1;;#N/A
1579851519255810000;Antonrusdiyant4;di pertamina malah ngibulin pertalite di kasih yg jelek;-1;0;;#N/A
1579851403765640000;Kotakarang4;"gak perlu diragukan lagi dong ya pertamina jamin kualitas pertalite teruji di lab &amp; lemigas 👍👍";1;0;;#N/A
1579851352523450000;ztstrw;"pertamina susun strategi pencapaian target net zero emission (nze)
 semoga bisa berjalan sesuai harapan 👍";1;-1;;#N/A
1579851341840540000;glgbrt;semoga sukses ya!! pertamina susun strategi pencapaian target net zero emission (nze) 👍🏻;1;0;;#N/A
1579851255547330000;sxltcheese;luar biasa! pertamina susun strategi pencapaian target net zero emission (nze) ini upaya yg hebat ya 👍🏻;1;0;;#N/A
1579851207996490000;Beniprabowo12;"wah mantep banget ini mah pertamina jamin kualitas pertalite teruji di lab &amp; lemigas";1;0;;#N/A
1579851036411340000;osperstar;wah keren pertamina susun strategi pencapaian target net zero emission (nze) mantap moga lancar 🥰🥰;1;0;;#N/A
1579850847605110000;pertamina;aamiin terima kasih sobat atas dukungan yang diberikan semoga sukses selalu :) -rian-;1;0;;#N/A
1579850799647460000;gtgwcd;wah luar biasa! pertamina susun strategi pencapaian target net zero emission (nze)🤩👍;1;0;;#N/A
1579850597611680000;pertamina;aamiin terima kasih sobat atas doa dan dukungan yang diberikan kepada pertamina semoga sukses selalu ya sob :) -rian-;1;0;;#N/A
1579850480561200000;krirkadin;wow keren banget!! pertamina susun strategi pencapaian target net zero emission (nze)🔥💪;1;0;;#N/A
1579850448408020000;pertamina;terima kasih untuk apresiasi yang diberikan sobat sukses selalu :) -rian-;1;0;;#N/A
1579849332895150000;SotoBuaya;bener pertamina antrinya panjang;1;0;;#N/A
1579849306991130000;IndahYu22583157;alhamdulillah bangga banget dapat info seperti ini;1;0;;#N/A
1579849134894640000;NovitaF52450738;luar biasa dapat apresiasi langsung dari kementrian esdm;1;0;;#N/A
1579848606303290000;RohmaniaSeptia1;salut dengan inovasi perwira pertamina;1;0;;#N/A
1579848377323640000;pertamina;terima kasih atas support yang diberikan kepada pertamina sobat tetap semangat dan sukses selalu ya sob :) -rian-;1;-1;;#N/A
1579848183899130000;MutiaraPutriA13;keren dapat apresiasi dari kementrian esdm sukses terus pertamina;1;0;;#N/A
1579848098649890000;ini7indonesia;"sekarang begini aja bila alat itu dipakai di bahan bakar spbu swasta oktannya sesuai tp saat dipakai di bahan bakar berbeda berarti alat ukur pertamina yang perlu di cek krn tidak sesuai dengan alat ukur lainnya
  bahan bakar pertamina memang oktannya nipu";-1;0;;#N/A
1579847856898590000;NoviantiFarhani;luar biasa tim meraih sdmm;1;0;;#N/A
1579847684021980000;Akimuk1;"keren nih pertamina jamin kualitas pertalite teruji di lab &amp; lemigas makasih selalu berikan kualitas terbaik 🥰🙏🏻";1;1;;1
1579847496826000000;Akimuk1;"tidak perlu khawatir! karena pertamina jamin kualitas pertalite teruji di lab &amp; lemigas pokoknya pertamina selalu berusaha memberi yg terbaik 🥰";1;1;;1
1579847379930320000;RahmaNurZahra6;yang seperti ini pantas di apresiasi hebatt;1;0;;#N/A
1579847240193280000;Mujibmun;"kalian harus tahu pertamina jamin kualitas pertalite teruji di lab &amp; lemigas kok jadi jgn khawatir ya 🤗";1;0;;#N/A
1579846782817030000;Langgon1;"udah tau belum kalau pertamina jamin kualitas pertalite teruji di lab &amp; lemigas jadi ga perlu khawatir soal kualitas ya 👍🏻";1;0;;#N/A
1579846604424900000;azhari_fina;wahh memang patut di apresiasi perwira pertamina;1;0;;#N/A
1579845933625640000;sarenggoh;"pertamina jamin kualitas pertalite teruji di lab &amp; lemigas mantap udah teruji nih 👍🏻";1;0;;#N/A
1579845864922970000;AlcaseKazuma;"ladies and gentlemen!!!!!!!
 please welcome
 ibl champion
 satria muda pertamina!!!!!!!!! gila sih pemain lokal udah paling bagus terus pemain asing mantan nba player juga its overrrrrr wkwkwkwkwkwk";1;0;;#N/A
1579845702448190000;Mukmincu;"nahh pertamina jamin kualitas pertalite teruji di lab &amp; lemigas👍🏻 jadi gak diragukan lagi nih kualitasnya";1;0;;#N/A
1579845470415120000;Pakezetbukanes;wanjir bang tutorial lolos pertamina 🤣;0;1;;#N/A
1579845228793840000;Hardianto_AB;lha ngapain ngetag akun armada lol;0;0;;0
1579844798508580000;getsrchs;"udah jadi walikota gubernur dan presiden kok sekarang malah ngeributin embel embel almamater pendidikan beliau 🙏🙏
 aamiin komisaris pertamina";-1;0;;#N/A
1579844360619050000;pudxar;semoga berjalan lancar;1;0;;#N/A
1579844247901310000;perihw;semoga lancar;1;-1;;#N/A
1579843895663660000;Bundol17;"pertamina jamin kualitas pertalite teruji di lab &amp; lemigas energizingyou";1;0;;#N/A
1579843427281250000;byankerokkk;bener bener lu ya udah mana boros naiknya cuma seuprit brengjekk;1;0;;#N/A
1579842495751810000;Lek_Kopral;ya pasti pertamina akan mengeluarkan pertalite versi ron dong untuk diuji;0;-1;;#N/A
1579841878161210000;kasamago;tugas berat neo kpk : korupsi blbi century ektp pelindo ii kondensat pln garuda bpjs mandiri sumberwaras transjakarta karatan asabri jiwasraya pertamina money laundry anak presiden motogp mandalika ka cepat kertajati dll segeratangkaple;-1;0;;#N/A
1579841680261340000;joddynugraha;sebagai warga negara yang baik guna meringankan beban subsidi maka saya akan mengurangi penggunaan produk pertamina dan beralih ke vivo bp atau shell;0;0;;0
1579841483443950000;_forjungwoo;anak pertamina ngomong gini sama anak swasta ente kadang kadang ente;0;-1;;#N/A
1579841479391860000;chiafauzy;"pertamina jamin kualitas pertalite teruji di lab &amp; lemigas … energizingyou";1;0;;#N/A
1579841371565100000;MSyaifu05679244;"kalau pertalite ron benar berarti semua pimpinan pertamina wajib di seret ke muka hukum alias harus di penjarah karena telah dgn sengaja &amp; masif melakukan penipuan terhadap rakyat konsumen pertalite bro !!";0;0;;0
